district,state,city,locality,property_type,category,price_per_sqft_inr,rent_per_sqft_inr,yield_pct,price_change_qoq_pct,source,fetched_at,data_source,area_sqft,bhk,bath,price_lakhs,locality_key
Surat,Gujarat,Surat,Surat West,Apartment,residential,3950.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,79.0,surat west
Surat,Gujarat,Surat,Surat West,Flat,residential,3950.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,21.73,surat west
Surat,Gujarat,Surat,Surat West,Flat,residential,3950.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,41.48,surat west
Surat,Gujarat,Surat,Surat West,Flat,residential,3950.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,57.27,surat west
Surat,Gujarat,Surat,Surat West,Flat,residential,3950.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,79.0,surat west
Surat,Gujarat,Surat,Surat West,Studio,residential,3634.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,1,1,14.54,surat west
Surat,Gujarat,Surat,Surat West,Studio,residential,3634.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,1,1,18.17,surat west
Surat,Gujarat,Surat,Surat West,Penthouse,residential,5332.5,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,95.98,surat west
Surat,Gujarat,Surat,Surat West,Penthouse,residential,5332.5,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,4,4,133.31,surat west
Surat,Gujarat,Surat,Surat West,Penthouse,residential,5332.5,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3200,5,5,170.64,surat west
Surat,Gujarat,Surat,Surat West,Villa,residential,3900.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,2,2,58.5,surat west
Surat,Gujarat,Surat,Surat West,Villa,residential,3900.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2200,3,3,85.8,surat west
Surat,Gujarat,Surat,Surat West,Villa,residential,3900.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3000,4,4,117.0,surat west
Surat,Gujarat,Surat,Surat West,Villa,residential,3900.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4500,5,5,175.5,surat west
Surat,Gujarat,Surat,Surat West,Bungalow,residential,4212.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,3,3,105.3,surat west
Surat,Gujarat,Surat,Surat West,Bungalow,residential,4212.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,4,4,147.42,surat west
Surat,Gujarat,Surat,Surat West,Bungalow,residential,4212.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,5,5,210.6,surat west
Surat,Gujarat,Surat,Surat West,Bungalow,residential,4212.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,6500,6,6,273.78,surat west
Surat,Gujarat,Surat,Surat West,House,residential,3822.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,2,2,45.86,surat west
Surat,Gujarat,Surat,Surat West,House,residential,3822.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,68.8,surat west
Surat,Gujarat,Surat,Surat West,House,residential,3822.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2400,4,4,91.73,surat west
Surat,Gujarat,Surat,Surat West,House,residential,3822.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3200,5,5,122.3,surat west
Surat,Gujarat,Surat,Surat West,Plot,residential,2172.5,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,21.73,surat west
Surat,Gujarat,Surat,Surat West,Plot,residential,2172.5,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,32.59,surat west
Surat,Gujarat,Surat,Surat West,Plot,residential,2172.5,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2400,0,0,52.14,surat west
Surat,Gujarat,Surat,Surat West,Plot,residential,2172.5,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,86.9,surat west
Surat,Gujarat,Surat,Surat West,Shop,commercial,3950.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,200,0,0,7.9,surat west
Surat,Gujarat,Surat,Surat West,Shop,commercial,3950.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,0,0,15.8,surat west
Surat,Gujarat,Surat,Surat West,Shop,commercial,3950.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,800,0,0,31.6,surat west
Surat,Gujarat,Surat,Surat West,Shop,commercial,3950.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,47.4,surat west
Surat,Gujarat,Surat,Surat West,Showroom,commercial,4424.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,26.54,surat west
Surat,Gujarat,Surat,Surat West,Showroom,commercial,4424.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,53.09,surat west
Surat,Gujarat,Surat,Surat West,Showroom,commercial,4424.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,0,0,110.6,surat west
Surat,Gujarat,Surat,Surat West,Showroom,commercial,4424.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,176.96,surat west
Surat,Gujarat,Surat,Surat West,Office,commercial,8100.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,0,0,40.5,surat west
Surat,Gujarat,Surat,Surat West,Office,commercial,8100.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,81.0,surat west
Surat,Gujarat,Surat,Surat West,Office,commercial,8100.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,0,0,162.0,surat west
Surat,Gujarat,Surat,Surat West,Office,commercial,8100.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,0,0,405.0,surat west
Surat,Gujarat,Surat,Surat West,Commercial,commercial,4147.5,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,0,0,20.74,surat west
Surat,Gujarat,Surat,Surat West,Commercial,commercial,4147.5,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,41.48,surat west
Surat,Gujarat,Surat,Surat West,Commercial,commercial,4147.5,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,0,0,82.95,surat west
Surat,Gujarat,Surat,Surat West,Commercial,commercial,4147.5,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,0,0,145.16,surat west
Surat,Gujarat,Surat,Surat West,Warehouse,commercial,2844.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,42.66,surat west
Surat,Gujarat,Surat,Surat West,Warehouse,commercial,2844.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3000,0,0,85.32,surat west
Surat,Gujarat,Surat,Surat West,Warehouse,commercial,2844.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,0,0,142.2,surat west
Surat,Gujarat,Surat,Surat West,Warehouse,commercial,2844.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,10000,0,0,284.4,surat west
Surat,Gujarat,Surat,Surat West,Retail,commercial,3950.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,300,0,0,11.85,surat west
Surat,Gujarat,Surat,Surat West,Retail,commercial,3950.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,23.7,surat west
Surat,Gujarat,Surat,Surat West,Retail,commercial,3950.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,39.5,surat west
Surat,Gujarat,Surat,Surat West,Retail,commercial,3950.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,0,0,71.1,surat west
Surat,Gujarat,Surat,Udhana,Apartment,residential,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,14.85,udhana
Surat,Gujarat,Surat,Udhana,Apartment,residential,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,28.35,udhana
Surat,Gujarat,Surat,Udhana,Apartment,residential,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,39.15,udhana
Surat,Gujarat,Surat,Udhana,Apartment,residential,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,54.0,udhana
Surat,Gujarat,Surat,Udhana,Flat,residential,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,14.85,udhana
Surat,Gujarat,Surat,Udhana,Flat,residential,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,28.35,udhana
Surat,Gujarat,Surat,Udhana,Flat,residential,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,39.15,udhana
Surat,Gujarat,Surat,Udhana,Flat,residential,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,54.0,udhana
Surat,Gujarat,Surat,Udhana,Studio,residential,2484.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,1,1,9.94,udhana
Surat,Gujarat,Surat,Udhana,Studio,residential,2484.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,1,1,12.42,udhana
Surat,Gujarat,Surat,Udhana,Penthouse,residential,3645.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,65.61,udhana
Surat,Gujarat,Surat,Udhana,Penthouse,residential,3645.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,4,4,91.12,udhana
Surat,Gujarat,Surat,Udhana,Penthouse,residential,3645.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3200,5,5,116.64,udhana
Surat,Gujarat,Surat,Udhana,Villa,residential,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,2,2,40.5,udhana
Surat,Gujarat,Surat,Udhana,Villa,residential,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2200,3,3,59.4,udhana
Surat,Gujarat,Surat,Udhana,Villa,residential,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3000,4,4,81.0,udhana
Surat,Gujarat,Surat,Udhana,Villa,residential,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4500,5,5,121.5,udhana
Surat,Gujarat,Surat,Udhana,Bungalow,residential,2916.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,3,3,72.9,udhana
Surat,Gujarat,Surat,Udhana,Bungalow,residential,2916.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,4,4,102.06,udhana
Surat,Gujarat,Surat,Udhana,Bungalow,residential,2916.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,5,5,145.8,udhana
Surat,Gujarat,Surat,Udhana,Bungalow,residential,2916.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,6500,6,6,189.54,udhana
Surat,Gujarat,Surat,Udhana,House,residential,2646.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,2,2,31.75,udhana
Surat,Gujarat,Surat,Udhana,House,residential,2646.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,47.63,udhana
Surat,Gujarat,Surat,Udhana,House,residential,2646.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2400,4,4,63.5,udhana
Surat,Gujarat,Surat,Udhana,House,residential,2646.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3200,5,5,84.67,udhana
Surat,Gujarat,Surat,Udhana,Plot,residential,1485.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,14.85,udhana
Surat,Gujarat,Surat,Udhana,Plot,residential,1485.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,22.27,udhana
Surat,Gujarat,Surat,Udhana,Plot,residential,1485.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2400,0,0,35.64,udhana
Surat,Gujarat,Surat,Udhana,Plot,residential,1485.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,59.4,udhana
Surat,Gujarat,Surat,Udhana,Shop,commercial,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,200,0,0,5.4,udhana
Surat,Gujarat,Surat,Udhana,Shop,commercial,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,0,0,10.8,udhana
Surat,Gujarat,Surat,Udhana,Shop,commercial,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,800,0,0,21.6,udhana
Surat,Gujarat,Surat,Udhana,Shop,commercial,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,32.4,udhana
Surat,Gujarat,Surat,Udhana,Showroom,commercial,3024.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,18.14,udhana
Surat,Gujarat,Surat,Udhana,Showroom,commercial,3024.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,36.29,udhana
Surat,Gujarat,Surat,Udhana,Showroom,commercial,3024.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,0,0,75.6,udhana
Surat,Gujarat,Surat,Udhana,Showroom,commercial,3024.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,120.96,udhana
Surat,Gujarat,Surat,Udhana,Office,commercial,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,0,0,13.5,udhana
Surat,Gujarat,Surat,Udhana,Office,commercial,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,27.0,udhana
Surat,Gujarat,Surat,Udhana,Office,commercial,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,0,0,54.0,udhana
Surat,Gujarat,Surat,Udhana,Office,commercial,2700.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,0,0,135.0,udhana
Surat,Gujarat,Surat,Udhana,Commercial,commercial,2835.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,0,0,14.18,udhana
Surat,Gujarat,Surat,Udhana,Commercial,commercial,2835.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,28.35,udhana
Surat,Gujarat,Surat,Udhana,Commercial,commercial,2835.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,0,0,56.7,udhana
Surat,Gujarat,Surat,Udhana,Commercial,commercial,2835.0,,,,https://www.squareyards.com/property-rates/udhana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,0,0,99.22,udhana
